,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location
85,@kamesakanin 序の口とも申します〜😆👍,2022-10-19_00:58:28,0,1,2,0,,1603984988,noripico421,1307,50016,エアロビクスインストラクター・パーソナルトレーナー・ミカランセプロ契約インストラクター・第６回神戸マラソンおしゃれランナーグランプリ・ミスチル・サザン・阪神・安曇野・小布施見に・神戸・大阪・湘南・大阪ハーフ・東京・名古ウイメンズ・姫路城・横浜・松本・なにわ淀川マラソン,日本 大阪
86,キリトリセン,2022-10-19_00:58:28,0,0,0,0,,9382512,mkp0812,153,3471,旅人。ソロキャンパー。だいたい飲んでるワーカホリック。,
87,花火を喰らいたい https://t.co/dDCrwjsorY,2022-10-19_00:58:27,1,0,1,0,,1382155634175447044,lovelovewewe024,99,347,詐欺だけは絶対に許さない🖕🏿,
88,@Timid_brave SRTとかヘルキャットがつくとそんくらい,2022-10-19_00:58:27,0,0,1,0,,1365661623143178243,kingofseisho,521,36744,@taimei_u#Drone #G310R #Scrambler1100 #XR#Belstaff 自信ニキ,Seisho
89,@higech_himajin よかったです🎉,2022-10-19_00:58:27,0,1,0,0,,2899030304,2c423fbdf17b42a,550,15285,我らがキング作の名刺、入れ物はさささんのです‼️オフ会の新潟支部代表(嬉しい、どうすれば良いかと)就任卍東京オフ会のためなら、深夜バスで行く勢🎵 オセロニアではきとぅーしです。GUILTY GEAR Xrdはアクセル練習勢🙇 遊戯王も対人に飢えています(あー遠征のタイミングはいつになるやら),新潟県 長岡市
90,日付変わったけど、今宵は4キロのウォーキングのあとに、なかやまきんにくんの動画エクササイズを２つ。15日目https://t.co/qXLqij07mThttps://t.co/45cfHSPC8n #100日後に痩せてるデブ,2022-10-19_00:58:27,0,0,0,0,,119619321,kimura_929,951,5199,大分県中津市きむらクリーニング店の人です。 仕事のことよりか、どうでもいいような思ったことを思ったままに投稿してます。,大分県中津市
91,@PHAZER17 @overflags01 飛騨の人は大体朴葉寿司の方を買っていくお( •́ɞ•̀),2022-10-19_00:58:26,0,0,2,0,,809062363064246273,Hage10Boin,1269,51240,駅メモやってまーす♪ ⬆️の方々のお仕事回数10000回とレジェンド達成✌️(ˊᗜˋ*)و ♫ プラズマジカと共に全国津々浦々へ。全駅制覇出来るかな？ ⭐️旅の記録 #仙人の下界探訪 #千客万来桃源郷 たまにはホッとひと息 #ぴゅる湯♨️ ヘッダー&アイコンはかんざきちゃんに描いて頂きました〜ぴゅる♫,飛驒の山奥の桃源郷🍑
92,@milk20208 わぁ✨すっごく楽しそうな、イラストですね〜😆✨,2022-10-19_00:58:26,0,1,3,0,,1498345730133852161,ArkkEf7cPs8C292,1350,8508,杜の都に住んでいます。ブルーシ－/リッチドッグ/かねき応援しています。他:アヤハルさん/Mtvさん/オウマガトキFILMさん/ＢＡＤ遠藤さん。/橋本京明チャンネルさん/霊媒師馬込さん好きです。好きな曲:Ｂ’Z/BOOWY/氷室京介/TMN/マドンナ/レディ・ガガ/アレフ/マイケルフオ－チュナティです。,宮城県仙台市。
93,@kiyotooomizo ？？頑張ってください明日❗️,2022-10-19_00:58:26,0,0,1,0,,275925107,jdgqd145,45,544,,
94,こだま747号➡回送 G22編成臨時のぞみ454号 G19編成のぞみ103号 F18編成回送962 G33編成 https://t.co/d7IVpThZEh,2022-10-19_00:58:23,1,0,8,0,,930653706386886656,mobilidade9230,452,16703,公共交通機関、自動車など移動手段のことを投稿していきます🚃🚗新幹線が主になりそうですが💦,愛知 名古屋市 昭和区
95,蛍光灯とアブちんはもうセットですな💥🩸💥🩸#bjw#最侠タッグ2022#流血無双#アブドーラ・小林　2022.10.17 https://t.co/EFfA3BWjys,2022-10-19_00:58:23,1,0,5,0,,87173838,nori_co,286,11405,好きなものにかこまれてゆる〜く暮らしています。極度の人見知り&かまってほしい寂しがりやという不器用なりになんとか生きています。SUGI選手の煌めきにやられ生粋のプロレスファンの夫にサポートしてもらいながら観戦の日々。エレカシ 、トライセラトップス、スーパービーバーをこよなく愛しております。写真を使う場合は一言くださいね,TOKYO
96,@unison4747 @13tomoemon あがれあがれ！もっと、もっと、あがれ！,2022-10-19_00:58:22,0,0,1,0,,371556172,kurocyan722,647,47345,Twitter不慣れな者です。よろしくお願いします。フォローしてくださるのは、嬉しいですが、ひと声いただけると嬉しいです。くまモンや、頑張るキャラさんが好き。   最近、チョッパーにハマってます。,
97,@JREN_bot 愛してる💍,2022-10-19_00:58:21,0,1,0,0,,965743795189903360,Pc2yhdO5s3kufa5,219,258951,うた☆プリ🌈🚘🧳🌍🌈✈️神宮寺レン🧡神・横浜 amare レン坦🤟🧡🌹🌹トキヤHAYATO様💜スタリ箱買い🌟ジョージ🎯諏訪部さん/宮野さん等🧡💜#遥か前に成人済腐主婦🍓無言フォロー🙇　心の病(DV過去のが再発)情緒不安定の為通院中💫乙女ゲーム/アーサー/嵐/ノクト/リオ/彰斗/慶喜,神宮寺薔薇庭園のおばちゃん🌹🌹
98,@NaruhikoK 私半世紀ゲルバーで聞いてましたが川口さんのさすらい人が今生活の潤い💐Google翻訳でざっと拝読「放浪者幻想曲(Google翻訳意外な表現!!)について話したがシューベルト特定作品を本当にうまく解釈してるピアニストは国際的なレベルでもほとんどいない見解、彼は恐らく最も名手」とあり凄い!!ブラボー💖,2022-10-19_00:58:21,0,0,1,0,,368241391,piano60nakano,430,1578,国立音楽大学ﾘﾄﾐｯｸ専攻卒♪卵巣癌甲状腺癌ﾘｳﾏﾁ治療し命に感謝✨ﾏﾝﾊｯﾀﾝ音楽院で少し学び昔、共同音楽出版社から共著含5冊出版🎶ﾌｫﾙﾃﾋﾟｱﾉ魅了され💓ﾊﾟｲﾌﾟｵﾙｶﾞﾝ求め🇫🇷パリ短期留学目標🗼再び仏語習い必死で頑張ってる😊💖写真は愛娘と愛息子(愛犬)伏見ハッピーのアカウントも宜しくです🐶✨,東京 中野区
0,事業のロゴつくりたい。自分にはそんなセンスないから気心が知れていて、想いを汲んでくれる人に相談したいなぁ。思い浮かぶ人は1人いるけど、共同事業だけに調整がまた大変だろうなぁ。 https://t.co/lPrI3cT3QX,2022-10-20_00:59:57,0,0,3,0,,101494078,tora0849,1225,4140,元 @valcucine_tokyo Sales Manager。 古酒熟成酒専門店いにしえ酒店（ @inishie_sake ）の店頭に立っていたりもしますが、飲食業でも酒造関係者でもない普通のサラリーマンです。 WSET SAKE Level3／日本酒学講師 神戸出身→広島→東京,東京都
1,@Yoko_0812 甘えて良いんだよ！長く、生きていてね！いつか、その時は、何れくるし、誰にも、言えない事は、ひとつやふたつ…10個も、20個もあると思いますよ！これから、どう生きるかだけだと思うよ！だから、生きて下さいね(*^^)v,2022-10-20_00:59:57,0,1,1,0,,793175115840180224,397sunafukin371,293,16382,,東京 日野市
2,@kazmiyutom やりきれない悲しみを感じています。,2022-10-20_00:59:56,0,1,4,0,,2309451770,k27dde7857udkwv,1244,24563,保守の社会人であり、文芸研究家です。三島由紀夫や、川端康成、永井荷風が大好きです。文学以外にも色々情報発信したいと思います。皆様何卒よろしくお願い申し上げます。著書に『沢田研二と阿久悠、その時代』牧歌舎刊。,
3,@StarLight_Kid11 退院したらヘルパーさんにスタバ連れて行って貰おう、そしてカウンターでSLKドリンク一つとオーダーしてみよう＃スターライトキッド＃SLK＃メニュー名合ってるよね,2022-10-20_00:59:56,0,0,1,0,,1412153485,johnandriza,740,48232,単気筒バイクとクルマが大好き。眼を悪くして免許返納しました視覚障害二級聴覚六級次はボウリングを頑張ってます。気になる事全て此処で綴ってます。吉田照美さん、生駒里奈さん、平手友梨奈さん、坂道グループとスターライトキッド選手今応援しています！ 良く歌うのは柳ジョージとレイニーウッド。瞳は生駒里奈さん、バイクはハリケーン,
4,計量後の追分まんじゅうが楽しみすぎる,2022-10-20_00:59:55,0,0,4,0,,1227961304838619136,nk1_1106,275,1997,📍K1ジム五反田TEAM KINGS💪プロキックボクサー バンタム級53kg🥊プロ戦績3戦1勝1敗1分🎓川崎工科卒業,日本
5,ではなぜ露出の多い衣装で撮影したいのか？という素朴な疑問から考えてみよう。露出多めの写真で男が釣れたとしても露出が多いからといって必ずしも男を釣る目的では撮影していはないはずだ。被写体は身体の優美性を強調している特徴があるため、おそらくモデルという職業に憧れているためなのだろう｡,2022-10-20_00:59:54,0,1,6,0,,175391414,Arakane_Satomi,12826,15962,オールジャンルで活動しています｡AV新法で改悪だしAV女優は名乗った者勝ちでよかろ〜🥱😪🥱女装子／男の娘／ニューハーフ📀コスプレ⛪️反カルト宗教反エホバの証人🚨反公権力🏴‍☠️#AnonOps📚哲学🏳️‍🌈LGBT📸お仕事･取材掲載のご依頼はお気軽にどうぞ💌（⚠️バラエティ番組の取材は一切お断り）,〒166-0015_3丁目17番24号ピア阿佐ヶ谷205📮
6,@meloD2018 相思相愛ですね☺️,2022-10-20_00:59:54,0,1,1,0,,1222672943047565312,ninosan34450369,57,3565,,
7,来月全部持つ,2022-10-20_00:59:53,0,0,0,0,,1108707253350096897,juukishi_ap1,170,14493,無骨factory ヴィヴィオ担当,どこだっていいべや
8,@GTOsyukai ありがたきお言葉🥺,2022-10-20_00:59:53,0,0,2,0,,196511922,DJ_MURTON,164,8551,やきう好き(NPB/MLB)でダーツとたまにビーマニおじさんのアカウント。ダーツライブ→妖怪CC★サバシアビーマニ→DJ JUDGE.もしくはDJ A-ROD亀戸～大島～津田沼～葛西にゆかりがあります,東京江戸川区
9,お父さんも正解。,2022-10-20_00:59:53,0,0,0,0,,757483845956407297,mini_kurokoge66,6959,2556526,基本左翼でカープファンで肉球新党員。ツイートはほぼRTですみません。統合失調症を患い現在休養中につき判断力が劣ってて意図外のRTしてしまうことがありますがご容赦ください。,日本のどこかに
10,まーじゃん、さっぱりわからねー💧,2022-10-20_00:59:50,0,2,7,0,,1550614868738203648,ats329512,133,845,LV.41 超ゆるふわ勢ですw ドラクエ/FINALFANTASY 他、色々！たまに日常もつぶやきます。学問の神様が近所。児童発達支援施設職員。2022/9/5 DQWアゲアゲ隊入隊。バッジナンバー284。垢作り直しました。,ジパング　六番街スラム
11,@chaye_cosplay 优秀🙆‍♂️,2022-10-20_00:59:50,0,0,0,0,,856510707466031104,maru19422,178,3285,ギター大好きおじさん アイコンは17年北京にてヘッダーはうちの娘maru。最近メダカ始めました^_^100%純日本人。安倍派。中越韓Googleのみで独学🙋‍♂️北朝鮮渡航歴あり😎,東京 中野区
12,たべちゃいたいほど  かわいい。 https://t.co/EYwcSQWVI1,2022-10-20_00:59:50,0,0,0,0,,1499045197979987969,EjT8ZC7vfLSkWML,186,7032,新橋烏森.立ち飲み.王将.烏森神社参道入り口   常連客の方連絡下さい。おやじさん( ひでさん ）持病で、次の世界へ逝ってしまいました😭  そのためにTwitter始めました。,
13,@hige_yoshida Newがまだか‼️でもこちらはまだ新しいから入手はチャンスはあるね🥰👍,2022-10-20_00:59:49,0,1,1,0,,124093097,mamizounari,1133,21996,学芸大学駅にておかしなモツ焼き屋【学大酒場エビス参】のへっぽこ店長しております。お店のアカウント→ @GakudaiEbisusan 🍺 美味しい物、楽しいお店大好き😜YouTubeのインディーズ映画紹介番組『 シネマ・チラリズム 』は、ほぼほぼエビス参で収録しているので是非ともチャンネル登録をば😂💕@裏の人。,東京都目黒区鷹番2-20-12
14,@otanao_1205 おー！カレンダーうれしいなぁ！！来年も一緒にいられるね☺,2022-10-20_00:59:49,0,0,2,0,,1132183683446628352,ka_kenta2,716,52074,★アイドルヲタ、DDです。推し→AKB48（大森美優、岡部麟、小田えりな）、NGT48（西潟茉莉奈、對馬優菜子、小熊倫実）、荻野由佳、山田野絵、兼行凜、太田奈緒、かざり、涼本奈緒、伊石真由、NANIMONO（主にゆま、ぷりん、りんか様：TAKARAMONOの最年長）(←New!),日本 東京
15,妄想モンスター杉下右京爆誕#相棒  #aibou #相棒21 #相棒season21,2022-10-20_00:59:48,0,0,0,0,,97489944,viguruzz,2725,484147,北品川という、マンションと駐車場ばかりの街でカレー屋営んでおりまする。趣味はありすぎますが（笑）お笑い・プラモデル・キャラクターグッズ・ドラマ邦画ＤＶＤ・フィギュア収集、格闘技観戦、カレー食べ歩き、腹筋、総ての事柄を己の尺度で疑い斜めにみる、俳句、猫との戯れ、簡単なことを難しく考える、散歩、競馬馬券購入。そして双子です,東京の有名な田舎道
